# peacockdb cost-model calibration record. One row per timed region — per
# (node, output partition), not per node: the partitioned branches time each partition
# separately, and a hash repartition bills its shared concat+scatter prologue to p0.
# The partition is not a column: a node's regions are written consecutively, p0 first.
# A benchmark executes its plan several times and writes EVERY measured execution, in
#   the order they ran; the .benchmark.txt beside it reports one chosen run instead. So
#   the same (query, label, node_seq) recurs, and a repeat of the root's node_seq is
#   where one execution's rows end. Spread across those repeats is data, not noise.
# ONE FILE IS ONE RUN. The `# run:` lines below hold what is constant across it, and
#   each of them changes what the microseconds MEAN — so appending a run that disagrees
#   with them is refused rather than merged.
# source = which engine produced the row. peacockdb pays a host prologue that bare cuDF
#   has no analogue for; that difference is what const_peacock is fitted to, so rows
#   from the two sources are not interchangeable.
# node_type = the plan node's name. Its cost CATEGORY is deliberately not a column: it
#   is a lookup in cost_model.conf, which changes on its own, and a column would freeze
#   the taxonomy as it stood when the rows were written. The writer still refuses to
#   emit a node type the taxonomy does not bin.
# peacock_host_us = host time before the region's first device touch.
# cudf_host_us = host time from that touch to the end of the region. Under
#   timing_mode=sync it CONTAINS the device execution and device_us is 0; under events
#   it does not. Not launch cost in either mode — cuDF and rmm synchronize internally.
# device_us = between the region's CUDA events. events mode only.
# wall_us = peacock_host_us + cudf_host_us, the host side of the region.
# cuda_bytes = the bytes this region's category is charged for; the regressor. Equal to
#   out_bytes on the peacockdb source, the mapped call's bytes on the bare-cuDF one.
# in_rows/in_bytes = summed over ALL children, unlike the .cpu.txt golden, which
#   renders the first child's.
# hbm_bytes is NOT here: it comes from Nsight and joins on (query, node_seq).
# run: timing_mode=events
# run: build_profile=benchmarks opt-level=3
# run: allocator=rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
source	dataset	sf	query	label	node_seq	node_type	in_rows	in_bytes	out_rows	out_bytes	cuda_bytes	peacock_host_us	cudf_host_us	device_us	wall_us
peacockdb	tpch	40	q2	full_table-tp1-full	4	GpuScanExec	0	0	400000	66142723	66142723	1	163845	163844	163846
peacockdb	tpch	40	q2	full_table-tp1-full	10	GpuCoalesceBatchesExec	127300	6428656	127300	6428656	6428656	0	0	0	0
peacockdb	tpch	40	q2	full_table-tp1-full	9	GpuHashJoinExec	32031825	1036835412	127300	6428656	6428656	2	5136	5135	5138
peacockdb	tpch	40	q2	full_table-tp1-full	7	GpuCoalesceBatchesExec	31825	835412	31825	835412	835412	0	0	0	0
peacockdb	tpch	40	q2	full_table-tp1-full	6	GpuFilterExec	8000000	440800366	31825	835412	835412	2	2280	2280	2282
peacockdb	tpch	40	q2	full_table-tp1-full	5	GpuScanExec	0	0	8000000	440800366	440800366	1	45011	45009	45012
peacockdb	tpch	40	q2	full_table-tp1-full	8	GpuScanExec	0	0	32000000	1036000000	1036000000	2	76962	76961	76964
peacockdb	tpch	40	q2	full_table-tp1-full	34	GpuProjectExec	4732418	114761138	4732418	114761138	114761138	0	18	86	18
peacockdb	tpch	40	q2	full_table-tp1-full	33	GpuAggregateExec	6418480	155648140	4732418	114761138	114761138	2	1557	1369	1559
peacockdb	tpch	40	q2	full_table-tp1-full	32	GpuCoalesceBatchesExec	6418480	155648140	6418480	155648140	155648140	0	0	0	0
peacockdb	tpch	40	q2	full_table-tp1-full	31	GpuHashJoinExec	32000001	908000005	6418480	155648140	155648140	0	6358	4762	6358
peacockdb	tpch	40	q2	full_table-tp1-full	21	GpuCoalesceBatchesExec	1	5	1	5	5	0	0	0	0
peacockdb	tpch	40	q2	full_table-tp1-full	20	GpuFilterExec	5	80	1	5	5	1	310	309	311
peacockdb	tpch	40	q2	full_table-tp1-full	19	GpuScanExec	0	0	5	80	80	1	800	798	801
peacockdb	tpch	40	q2	full_table-tp1-full	30	GpuProjectExec	32000000	908000000	32000000	908000000	908000000	0	29	582	29
peacockdb	tpch	40	q2	full_table-tp1-full	29	GpuCoalesceBatchesExec	32000000	908000000	32000000	908000000	908000000	0	0	0	0
peacockdb	tpch	40	q2	full_table-tp1-full	28	GpuHashJoinExec	32000025	908000208	32000000	908000000	908000000	0	10450	9794	10450
peacockdb	tpch	40	q2	full_table-tp1-full	22	GpuScanExec	0	0	25	208	208	1	683	682	684
peacockdb	tpch	40	q2	full_table-tp1-full	27	GpuProjectExec	32000000	908000000	32000000	908000000	908000000	0	29	583	29
peacockdb	tpch	40	q2	full_table-tp1-full	26	GpuCoalesceBatchesExec	32000000	908000000	32000000	908000000	908000000	0	0	0	0
peacockdb	tpch	40	q2	full_table-tp1-full	25	GpuHashJoinExec	32400000	1040900000	32000000	908000000	908000000	1	8221	9591	8222
peacockdb	tpch	40	q2	full_table-tp1-full	23	GpuScanExec	0	0	400000	4900000	4900000	0	30474	30471	30474
peacockdb	tpch	40	q2	full_table-tp1-full	24	GpuScanExec	0	0	32000000	1036000000	1036000000	2	76823	76821	76825
peacockdb	tpch	40	q2	full_table-tp1-full	38	GpuSortExec	18658	3574292	100	18942	18942	2	1627	1626	1629
peacockdb	tpch	40	q2	full_table-tp1-full	37	GpuProjectExec	18658	3574292	18658	3574292	3574292	1	339	338	340
peacockdb	tpch	40	q2	full_table-tp1-full	36	GpuCoalesceBatchesExec	18658	3574292	18658	3574292	3574292	0	0	0	0
peacockdb	tpch	40	q2	full_table-tp1-full	35	GpuHashJoinExec	4757689	120010305	18658	3574292	3574292	2	2252	2169	2254
peacockdb	tpch	40	q2	full_table-tp1-full	18	GpuCoalesceBatchesExec	25271	5249167	25271	5249167	5249167	0	0	0	0
peacockdb	tpch	40	q2	full_table-tp1-full	17	GpuHashJoinExec	127301	26831567	25271	5249167	5249167	1	1303	1302	1304
peacockdb	tpch	40	q2	full_table-tp1-full	2	GpuCoalesceBatchesExec	1	5	1	5	5	0	0	0	0
peacockdb	tpch	40	q2	full_table-tp1-full	1	GpuFilterExec	5	80	1	5	5	1	316	315	317
peacockdb	tpch	40	q2	full_table-tp1-full	0	GpuScanExec	0	0	5	80	80	1	817	812	818
peacockdb	tpch	40	q2	full_table-tp1-full	16	GpuProjectExec	127300	26831562	127300	26831562	26831562	0	371	370	371
peacockdb	tpch	40	q2	full_table-tp1-full	15	GpuCoalesceBatchesExec	127300	26831562	127300	26831562	26831562	0	0	0	0
peacockdb	tpch	40	q2	full_table-tp1-full	14	GpuHashJoinExec	127325	25405914	127300	26831562	26831562	1	1483	1483	1484
peacockdb	tpch	40	q2	full_table-tp1-full	3	GpuScanExec	0	0	25	493	493	1	824	823	825
peacockdb	tpch	40	q2	full_table-tp1-full	13	GpuProjectExec	127300	25405421	127300	25405421	25405421	1	323	322	324
peacockdb	tpch	40	q2	full_table-tp1-full	12	GpuCoalesceBatchesExec	127300	25405421	127300	25405421	25405421	0	0	0	0
peacockdb	tpch	40	q2	full_table-tp1-full	11	GpuHashJoinExec	527300	72571379	127300	25405421	25405421	2	1438	1437	1440
peacockdb	tpch	40	q2	full_table-tp1-full	4	GpuScanExec	0	0	400000	66142723	66142723	1	163413	163412	163414
peacockdb	tpch	40	q2	full_table-tp1-full	10	GpuCoalesceBatchesExec	127300	6428656	127300	6428656	6428656	0	0	0	0
peacockdb	tpch	40	q2	full_table-tp1-full	9	GpuHashJoinExec	32031825	1036835412	127300	6428656	6428656	2	5109	5108	5111
peacockdb	tpch	40	q2	full_table-tp1-full	7	GpuCoalesceBatchesExec	31825	835412	31825	835412	835412	0	0	0	0
peacockdb	tpch	40	q2	full_table-tp1-full	6	GpuFilterExec	8000000	440800366	31825	835412	835412	2	2266	2265	2268
peacockdb	tpch	40	q2	full_table-tp1-full	5	GpuScanExec	0	0	8000000	440800366	440800366	2	44751	44749	44753
peacockdb	tpch	40	q2	full_table-tp1-full	8	GpuScanExec	0	0	32000000	1036000000	1036000000	2	77558	77557	77560
peacockdb	tpch	40	q2	full_table-tp1-full	34	GpuProjectExec	4732418	114761138	4732418	114761138	114761138	0	19	86	19
peacockdb	tpch	40	q2	full_table-tp1-full	33	GpuAggregateExec	6418480	155648140	4732418	114761138	114761138	1	1570	1376	1571
peacockdb	tpch	40	q2	full_table-tp1-full	32	GpuCoalesceBatchesExec	6418480	155648140	6418480	155648140	155648140	0	0	0	0
peacockdb	tpch	40	q2	full_table-tp1-full	31	GpuHashJoinExec	32000001	908000005	6418480	155648140	155648140	0	6352	4765	6352
peacockdb	tpch	40	q2	full_table-tp1-full	21	GpuCoalesceBatchesExec	1	5	1	5	5	0	0	0	0
peacockdb	tpch	40	q2	full_table-tp1-full	20	GpuFilterExec	5	80	1	5	5	1	306	305	307
peacockdb	tpch	40	q2	full_table-tp1-full	19	GpuScanExec	0	0	5	80	80	1	793	792	794
peacockdb	tpch	40	q2	full_table-tp1-full	30	GpuProjectExec	32000000	908000000	32000000	908000000	908000000	0	30	583	30
peacockdb	tpch	40	q2	full_table-tp1-full	29	GpuCoalesceBatchesExec	32000000	908000000	32000000	908000000	908000000	0	0	0	0
peacockdb	tpch	40	q2	full_table-tp1-full	28	GpuHashJoinExec	32000025	908000208	32000000	908000000	908000000	0	10492	9800	10492
peacockdb	tpch	40	q2	full_table-tp1-full	22	GpuScanExec	0	0	25	208	208	1	672	671	673
peacockdb	tpch	40	q2	full_table-tp1-full	27	GpuProjectExec	32000000	908000000	32000000	908000000	908000000	0	33	583	33
peacockdb	tpch	40	q2	full_table-tp1-full	26	GpuCoalesceBatchesExec	32000000	908000000	32000000	908000000	908000000	0	0	0	0
peacockdb	tpch	40	q2	full_table-tp1-full	25	GpuHashJoinExec	32400000	1040900000	32000000	908000000	908000000	1	8185	9594	8186
peacockdb	tpch	40	q2	full_table-tp1-full	23	GpuScanExec	0	0	400000	4900000	4900000	1	30362	30361	30363
peacockdb	tpch	40	q2	full_table-tp1-full	24	GpuScanExec	0	0	32000000	1036000000	1036000000	2	77417	77414	77419
peacockdb	tpch	40	q2	full_table-tp1-full	38	GpuSortExec	18658	3574292	100	18942	18942	2	1621	1620	1623
peacockdb	tpch	40	q2	full_table-tp1-full	37	GpuProjectExec	18658	3574292	18658	3574292	3574292	0	324	323	324
peacockdb	tpch	40	q2	full_table-tp1-full	36	GpuCoalesceBatchesExec	18658	3574292	18658	3574292	3574292	0	0	0	0
peacockdb	tpch	40	q2	full_table-tp1-full	35	GpuHashJoinExec	4757689	120010305	18658	3574292	3574292	2	2187	2105	2189
peacockdb	tpch	40	q2	full_table-tp1-full	18	GpuCoalesceBatchesExec	25271	5249167	25271	5249167	5249167	0	0	0	0
peacockdb	tpch	40	q2	full_table-tp1-full	17	GpuHashJoinExec	127301	26831567	25271	5249167	5249167	1	1296	1295	1297
peacockdb	tpch	40	q2	full_table-tp1-full	2	GpuCoalesceBatchesExec	1	5	1	5	5	0	0	0	0
peacockdb	tpch	40	q2	full_table-tp1-full	1	GpuFilterExec	5	80	1	5	5	1	328	326	329
peacockdb	tpch	40	q2	full_table-tp1-full	0	GpuScanExec	0	0	5	80	80	2	813	807	815
peacockdb	tpch	40	q2	full_table-tp1-full	16	GpuProjectExec	127300	26831562	127300	26831562	26831562	1	366	365	367
peacockdb	tpch	40	q2	full_table-tp1-full	15	GpuCoalesceBatchesExec	127300	26831562	127300	26831562	26831562	0	0	0	0
peacockdb	tpch	40	q2	full_table-tp1-full	14	GpuHashJoinExec	127325	25405914	127300	26831562	26831562	1	1498	1497	1499
peacockdb	tpch	40	q2	full_table-tp1-full	3	GpuScanExec	0	0	25	493	493	1	843	842	844
peacockdb	tpch	40	q2	full_table-tp1-full	13	GpuProjectExec	127300	25405421	127300	25405421	25405421	1	310	309	311
peacockdb	tpch	40	q2	full_table-tp1-full	12	GpuCoalesceBatchesExec	127300	25405421	127300	25405421	25405421	0	0	0	0
peacockdb	tpch	40	q2	full_table-tp1-full	11	GpuHashJoinExec	527300	72571379	127300	25405421	25405421	2	1420	1419	1422
peacockdb	tpch	40	q2	full_table-tp1-full	4	GpuScanExec	0	0	400000	66142723	66142723	1	163144	163143	163145
peacockdb	tpch	40	q2	full_table-tp1-full	10	GpuCoalesceBatchesExec	127300	6428656	127300	6428656	6428656	0	0	0	0
peacockdb	tpch	40	q2	full_table-tp1-full	9	GpuHashJoinExec	32031825	1036835412	127300	6428656	6428656	1	5085	5084	5086
peacockdb	tpch	40	q2	full_table-tp1-full	7	GpuCoalesceBatchesExec	31825	835412	31825	835412	835412	0	0	0	0
peacockdb	tpch	40	q2	full_table-tp1-full	6	GpuFilterExec	8000000	440800366	31825	835412	835412	3	2264	2262	2267
peacockdb	tpch	40	q2	full_table-tp1-full	5	GpuScanExec	0	0	8000000	440800366	440800366	2	44888	44886	44890
peacockdb	tpch	40	q2	full_table-tp1-full	8	GpuScanExec	0	0	32000000	1036000000	1036000000	2	77196	77194	77198
peacockdb	tpch	40	q2	full_table-tp1-full	34	GpuProjectExec	4732418	114761138	4732418	114761138	114761138	0	18	85	18
peacockdb	tpch	40	q2	full_table-tp1-full	33	GpuAggregateExec	6418480	155648140	4732418	114761138	114761138	2	1562	1372	1564
peacockdb	tpch	40	q2	full_table-tp1-full	32	GpuCoalesceBatchesExec	6418480	155648140	6418480	155648140	155648140	0	0	0	0
peacockdb	tpch	40	q2	full_table-tp1-full	31	GpuHashJoinExec	32000001	908000005	6418480	155648140	155648140	0	6346	4759	6346
peacockdb	tpch	40	q2	full_table-tp1-full	21	GpuCoalesceBatchesExec	1	5	1	5	5	0	0	0	0
peacockdb	tpch	40	q2	full_table-tp1-full	20	GpuFilterExec	5	80	1	5	5	1	320	319	321
peacockdb	tpch	40	q2	full_table-tp1-full	19	GpuScanExec	0	0	5	80	80	1	817	816	818
peacockdb	tpch	40	q2	full_table-tp1-full	30	GpuProjectExec	32000000	908000000	32000000	908000000	908000000	0	31	579	31
peacockdb	tpch	40	q2	full_table-tp1-full	29	GpuCoalesceBatchesExec	32000000	908000000	32000000	908000000	908000000	0	0	0	0
peacockdb	tpch	40	q2	full_table-tp1-full	28	GpuHashJoinExec	32000025	908000208	32000000	908000000	908000000	0	10503	9802	10503
peacockdb	tpch	40	q2	full_table-tp1-full	22	GpuScanExec	0	0	25	208	208	1	706	704	707
peacockdb	tpch	40	q2	full_table-tp1-full	27	GpuProjectExec	32000000	908000000	32000000	908000000	908000000	0	30	582	30
peacockdb	tpch	40	q2	full_table-tp1-full	26	GpuCoalesceBatchesExec	32000000	908000000	32000000	908000000	908000000	0	0	0	0
peacockdb	tpch	40	q2	full_table-tp1-full	25	GpuHashJoinExec	32400000	1040900000	32000000	908000000	908000000	1	8178	9594	8179
peacockdb	tpch	40	q2	full_table-tp1-full	23	GpuScanExec	0	0	400000	4900000	4900000	1	30487	30484	30488
peacockdb	tpch	40	q2	full_table-tp1-full	24	GpuScanExec	0	0	32000000	1036000000	1036000000	1	77005	77004	77006
peacockdb	tpch	40	q2	full_table-tp1-full	38	GpuSortExec	18658	3574292	100	18942	18942	2	1632	1631	1634
peacockdb	tpch	40	q2	full_table-tp1-full	37	GpuProjectExec	18658	3574292	18658	3574292	3574292	0	320	319	320
peacockdb	tpch	40	q2	full_table-tp1-full	36	GpuCoalesceBatchesExec	18658	3574292	18658	3574292	3574292	0	0	0	0
peacockdb	tpch	40	q2	full_table-tp1-full	35	GpuHashJoinExec	4757689	120010305	18658	3574292	3574292	3	2176	2093	2179
peacockdb	tpch	40	q2	full_table-tp1-full	18	GpuCoalesceBatchesExec	25271	5249167	25271	5249167	5249167	0	0	0	0
peacockdb	tpch	40	q2	full_table-tp1-full	17	GpuHashJoinExec	127301	26831567	25271	5249167	5249167	1	1301	1300	1302
peacockdb	tpch	40	q2	full_table-tp1-full	2	GpuCoalesceBatchesExec	1	5	1	5	5	0	0	0	0
peacockdb	tpch	40	q2	full_table-tp1-full	1	GpuFilterExec	5	80	1	5	5	1	317	316	318
peacockdb	tpch	40	q2	full_table-tp1-full	0	GpuScanExec	0	0	5	80	80	2	813	808	815
peacockdb	tpch	40	q2	full_table-tp1-full	16	GpuProjectExec	127300	26831562	127300	26831562	26831562	0	372	372	372
peacockdb	tpch	40	q2	full_table-tp1-full	15	GpuCoalesceBatchesExec	127300	26831562	127300	26831562	26831562	0	0	0	0
peacockdb	tpch	40	q2	full_table-tp1-full	14	GpuHashJoinExec	127325	25405914	127300	26831562	26831562	1	1481	1479	1482
peacockdb	tpch	40	q2	full_table-tp1-full	3	GpuScanExec	0	0	25	493	493	1	806	805	807
peacockdb	tpch	40	q2	full_table-tp1-full	13	GpuProjectExec	127300	25405421	127300	25405421	25405421	1	309	308	310
peacockdb	tpch	40	q2	full_table-tp1-full	12	GpuCoalesceBatchesExec	127300	25405421	127300	25405421	25405421	0	0	0	0
peacockdb	tpch	40	q2	full_table-tp1-full	11	GpuHashJoinExec	527300	72571379	127300	25405421	25405421	2	1433	1432	1435
peacockdb	tpch	40	q2	full_table-tp1-full	4	GpuScanExec	0	0	400000	66142723	66142723	1	163754	163753	163755
peacockdb	tpch	40	q2	full_table-tp1-full	10	GpuCoalesceBatchesExec	127300	6428656	127300	6428656	6428656	0	0	0	0
peacockdb	tpch	40	q2	full_table-tp1-full	9	GpuHashJoinExec	32031825	1036835412	127300	6428656	6428656	2	5087	5085	5089
peacockdb	tpch	40	q2	full_table-tp1-full	7	GpuCoalesceBatchesExec	31825	835412	31825	835412	835412	0	0	0	0
peacockdb	tpch	40	q2	full_table-tp1-full	6	GpuFilterExec	8000000	440800366	31825	835412	835412	2	2263	2262	2265
peacockdb	tpch	40	q2	full_table-tp1-full	5	GpuScanExec	0	0	8000000	440800366	440800366	2	44787	44784	44789
peacockdb	tpch	40	q2	full_table-tp1-full	8	GpuScanExec	0	0	32000000	1036000000	1036000000	2	77213	77212	77215
peacockdb	tpch	40	q2	full_table-tp1-full	34	GpuProjectExec	4732418	114761138	4732418	114761138	114761138	0	18	89	18
peacockdb	tpch	40	q2	full_table-tp1-full	33	GpuAggregateExec	6418480	155648140	4732418	114761138	114761138	2	1562	1373	1564
peacockdb	tpch	40	q2	full_table-tp1-full	32	GpuCoalesceBatchesExec	6418480	155648140	6418480	155648140	155648140	0	0	0	0
peacockdb	tpch	40	q2	full_table-tp1-full	31	GpuHashJoinExec	32000001	908000005	6418480	155648140	155648140	0	6347	4761	6347
peacockdb	tpch	40	q2	full_table-tp1-full	21	GpuCoalesceBatchesExec	1	5	1	5	5	0	0	0	0
peacockdb	tpch	40	q2	full_table-tp1-full	20	GpuFilterExec	5	80	1	5	5	1	314	313	315
peacockdb	tpch	40	q2	full_table-tp1-full	19	GpuScanExec	0	0	5	80	80	1	795	794	796
peacockdb	tpch	40	q2	full_table-tp1-full	30	GpuProjectExec	32000000	908000000	32000000	908000000	908000000	0	32	583	32
peacockdb	tpch	40	q2	full_table-tp1-full	29	GpuCoalesceBatchesExec	32000000	908000000	32000000	908000000	908000000	0	0	0	0
peacockdb	tpch	40	q2	full_table-tp1-full	28	GpuHashJoinExec	32000025	908000208	32000000	908000000	908000000	0	10502	9809	10502
peacockdb	tpch	40	q2	full_table-tp1-full	22	GpuScanExec	0	0	25	208	208	1	676	675	677
peacockdb	tpch	40	q2	full_table-tp1-full	27	GpuProjectExec	32000000	908000000	32000000	908000000	908000000	0	33	582	33
peacockdb	tpch	40	q2	full_table-tp1-full	26	GpuCoalesceBatchesExec	32000000	908000000	32000000	908000000	908000000	0	0	0	0
peacockdb	tpch	40	q2	full_table-tp1-full	25	GpuHashJoinExec	32400000	1040900000	32000000	908000000	908000000	1	8191	9598	8192
peacockdb	tpch	40	q2	full_table-tp1-full	23	GpuScanExec	0	0	400000	4900000	4900000	1	30359	30358	30360
peacockdb	tpch	40	q2	full_table-tp1-full	24	GpuScanExec	0	0	32000000	1036000000	1036000000	2	76726	76725	76728
peacockdb	tpch	40	q3	full_table-tp1-full	15	GpuSortExec	453784	14747980	10	328	328	1	781	779	782
peacockdb	tpch	40	q3	full_table-tp1-full	14	GpuProjectExec	453784	14747980	453784	14747980	14747980	0	38	42	38
peacockdb	tpch	40	q3	full_table-tp1-full	13	GpuAggregateExec	1198277	58266221	453784	14747980	14747980	2	1695	1639	1697
peacockdb	tpch	40	q3	full_table-tp1-full	12	GpuCoalesceBatchesExec	1198277	58266221	1198277	58266221	58266221	0	0	0	0
peacockdb	tpch	40	q3	full_table-tp1-full	11	GpuHashJoinExec	135234343	5320025962	1198277	58266221	58266221	1	26153	23065	26154
peacockdb	tpch	40	q3	full_table-tp1-full	7	GpuCoalesceBatchesExec	5835860	95562209	5835860	95562209	95562209	0	0	0	0
peacockdb	tpch	40	q3	full_table-tp1-full	6	GpuHashJoinExec	30350475	723929777	5835860	95562209	95562209	1	6594	6760	6595
peacockdb	tpch	40	q3	full_table-tp1-full	2	GpuCoalesceBatchesExec	1200419	9753405	1200419	9753405	9753405	0	0	0	0
peacockdb	tpch	40	q3	full_table-tp1-full	1	GpuFilterExec	6000000	127501181	1200419	9753405	9753405	1	596	599	597
peacockdb	tpch	40	q3	full_table-tp1-full	0	GpuScanExec	0	0	6000000	127501181	127501181	2	38806	38801	38808
peacockdb	tpch	40	q3	full_table-tp1-full	5	GpuCoalesceBatchesExec	29150056	714176372	29150056	714176372	714176372	0	0	0	0
peacockdb	tpch	40	q3	full_table-tp1-full	4	GpuFilterExec	29245440	716513280	29150056	714176372	714176372	14	1494	1493	1508
peacockdb	tpch	40	q3	full_table-tp1-full	3	GpuScanExec	0	0	29245440	716513280	716513280	2	48504	48503	48506
peacockdb	tpch	40	q3	full_table-tp1-full	10	GpuCoalesceBatchesExec	129398483	5224463753	129398483	5224463753	5224463753	0	0	0	0
peacockdb	tpch	40	q3	full_table-tp1-full	9	GpuFilterExec	129420290	5759202908	129398483	5224463753	5224463753	11	7196	10354	7207
peacockdb	tpch	40	q3	full_table-tp1-full	8	GpuScanExec	0	0	129420290	5759202908	5759202908	115	282327	282279	282442
peacockdb	tpch	40	q3	full_table-tp1-full	15	GpuSortExec	453784	14747980	10	328	328	1	800	799	801
peacockdb	tpch	40	q3	full_table-tp1-full	14	GpuProjectExec	453784	14747980	453784	14747980	14747980	0	41	42	41
peacockdb	tpch	40	q3	full_table-tp1-full	13	GpuAggregateExec	1198277	58266221	453784	14747980	14747980	2	1732	1666	1734
peacockdb	tpch	40	q3	full_table-tp1-full	12	GpuCoalesceBatchesExec	1198277	58266221	1198277	58266221	58266221	0	0	0	0
peacockdb	tpch	40	q3	full_table-tp1-full	11	GpuHashJoinExec	135234343	5320025962	1198277	58266221	58266221	1	26160	23087	26161
peacockdb	tpch	40	q3	full_table-tp1-full	7	GpuCoalesceBatchesExec	5835860	95562209	5835860	95562209	95562209	0	0	0	0
peacockdb	tpch	40	q3	full_table-tp1-full	6	GpuHashJoinExec	30350475	723929777	5835860	95562209	95562209	1	6596	6766	6597
peacockdb	tpch	40	q3	full_table-tp1-full	2	GpuCoalesceBatchesExec	1200419	9753405	1200419	9753405	9753405	0	0	0	0
peacockdb	tpch	40	q3	full_table-tp1-full	1	GpuFilterExec	6000000	127501181	1200419	9753405	9753405	1	599	601	600
peacockdb	tpch	40	q3	full_table-tp1-full	0	GpuScanExec	0	0	6000000	127501181	127501181	2	38791	38785	38793
peacockdb	tpch	40	q3	full_table-tp1-full	5	GpuCoalesceBatchesExec	29150056	714176372	29150056	714176372	714176372	0	0	0	0
peacockdb	tpch	40	q3	full_table-tp1-full	4	GpuFilterExec	29245440	716513280	29150056	714176372	714176372	14	1486	1485	1500
peacockdb	tpch	40	q3	full_table-tp1-full	3	GpuScanExec	0	0	29245440	716513280	716513280	2	48734	48733	48736
peacockdb	tpch	40	q3	full_table-tp1-full	10	GpuCoalesceBatchesExec	129398483	5224463753	129398483	5224463753	5224463753	0	0	0	0
peacockdb	tpch	40	q3	full_table-tp1-full	9	GpuFilterExec	129420290	5759202908	129398483	5224463753	5224463753	10	7205	10358	7215
peacockdb	tpch	40	q3	full_table-tp1-full	8	GpuScanExec	0	0	129420290	5759202908	5759202908	138	284343	284315	284481
peacockdb	tpch	40	q3	full_table-tp1-full	15	GpuSortExec	453784	14747980	10	328	328	1	781	780	782
peacockdb	tpch	40	q3	full_table-tp1-full	14	GpuProjectExec	453784	14747980	453784	14747980	14747980	0	39	39	39
peacockdb	tpch	40	q3	full_table-tp1-full	13	GpuAggregateExec	1198277	58266221	453784	14747980	14747980	2	1706	1647	1708
peacockdb	tpch	40	q3	full_table-tp1-full	12	GpuCoalesceBatchesExec	1198277	58266221	1198277	58266221	58266221	0	0	0	0
peacockdb	tpch	40	q3	full_table-tp1-full	11	GpuHashJoinExec	135234343	5320025962	1198277	58266221	58266221	2	26139	23060	26141
peacockdb	tpch	40	q3	full_table-tp1-full	7	GpuCoalesceBatchesExec	5835860	95562209	5835860	95562209	95562209	0	0	0	0
peacockdb	tpch	40	q3	full_table-tp1-full	6	GpuHashJoinExec	30350475	723929777	5835860	95562209	95562209	1	6589	6758	6590
peacockdb	tpch	40	q3	full_table-tp1-full	2	GpuCoalesceBatchesExec	1200419	9753405	1200419	9753405	9753405	0	0	0	0
peacockdb	tpch	40	q3	full_table-tp1-full	1	GpuFilterExec	6000000	127501181	1200419	9753405	9753405	1	612	614	613
peacockdb	tpch	40	q3	full_table-tp1-full	0	GpuScanExec	0	0	6000000	127501181	127501181	2	38872	38866	38874
peacockdb	tpch	40	q3	full_table-tp1-full	5	GpuCoalesceBatchesExec	29150056	714176372	29150056	714176372	714176372	0	0	0	0
peacockdb	tpch	40	q3	full_table-tp1-full	4	GpuFilterExec	29245440	716513280	29150056	714176372	714176372	15	1490	1488	1505
peacockdb	tpch	40	q3	full_table-tp1-full	3	GpuScanExec	0	0	29245440	716513280	716513280	2	48698	48697	48700
peacockdb	tpch	40	q3	full_table-tp1-full	10	GpuCoalesceBatchesExec	129398483	5224463753	129398483	5224463753	5224463753	0	0	0	0
peacockdb	tpch	40	q3	full_table-tp1-full	9	GpuFilterExec	129420290	5759202908	129398483	5224463753	5224463753	13	7209	10366	7222
peacockdb	tpch	40	q3	full_table-tp1-full	8	GpuScanExec	0	0	129420290	5759202908	5759202908	143	287457	287434	287600
peacockdb	tpch	40	q3	full_table-tp1-full	15	GpuSortExec	453784	14747980	10	328	328	1	782	781	783
peacockdb	tpch	40	q3	full_table-tp1-full	14	GpuProjectExec	453784	14747980	453784	14747980	14747980	0	38	40	38
peacockdb	tpch	40	q3	full_table-tp1-full	13	GpuAggregateExec	1198277	58266221	453784	14747980	14747980	2	1685	1626	1687
peacockdb	tpch	40	q3	full_table-tp1-full	12	GpuCoalesceBatchesExec	1198277	58266221	1198277	58266221	58266221	0	0	0	0
peacockdb	tpch	40	q3	full_table-tp1-full	11	GpuHashJoinExec	135234343	5320025962	1198277	58266221	58266221	1	26160	23077	26161
peacockdb	tpch	40	q3	full_table-tp1-full	7	GpuCoalesceBatchesExec	5835860	95562209	5835860	95562209	95562209	0	0	0	0
peacockdb	tpch	40	q3	full_table-tp1-full	6	GpuHashJoinExec	30350475	723929777	5835860	95562209	95562209	1	6606	6770	6607
peacockdb	tpch	40	q3	full_table-tp1-full	2	GpuCoalesceBatchesExec	1200419	9753405	1200419	9753405	9753405	0	0	0	0
peacockdb	tpch	40	q3	full_table-tp1-full	1	GpuFilterExec	6000000	127501181	1200419	9753405	9753405	1	613	614	614
peacockdb	tpch	40	q3	full_table-tp1-full	0	GpuScanExec	0	0	6000000	127501181	127501181	4	38973	38968	38977
peacockdb	tpch	40	q3	full_table-tp1-full	5	GpuCoalesceBatchesExec	29150056	714176372	29150056	714176372	714176372	0	0	0	0
peacockdb	tpch	40	q3	full_table-tp1-full	4	GpuFilterExec	29245440	716513280	29150056	714176372	714176372	14	1489	1488	1503
peacockdb	tpch	40	q3	full_table-tp1-full	3	GpuScanExec	0	0	29245440	716513280	716513280	2	48558	48557	48560
